"USDC","Flybit","USDC/USDT","6437944.89897980","2021-06-14T04:48:11.000Z"
"USDC","QuickSwap","USDC/DAI","5919965.21122513","2021-06-14T05:03:10.000Z"
"USDC","QuickSwap","USDC/USDT","5523298.66446957","2021-06-14T04:48:07.000Z"
"USDC","KuCoin","USDC/USDT","4049609.53323125","2021-06-14T04:49:53.000Z"
"USDC","LATOKEN","USDC/USDT","3674308.33493394","2021-06-14T04:48:10.000Z"
"USDC","AscendEX (Bitmax)","USDC/USDT","3003539.00000000","2021-06-14T04:48:10.000Z"
"USDC","IndoEx","USDC/USDT","2918443.91668986","2021-06-14T04:48:11.000Z"
"USDC","BitMart","USDC/USDT","2837763.04444622","2021-06-14T04:48:10.000Z"
"USDC","Huobi Global","USDC/USDT","2776984.05480584","2021-06-14T04:49:53.000Z"
"USDC","Curve Finance","USDC/USDT","2583554.51889626","2021-06-14T04:48:10.000Z"
"USDC","OKEx","USDC/USDT","2443846.44492801","2021-06-14T04:49:54.000Z"
"USDC","GokuMarket","USDC/USDT","2397837.02260971","2021-06-14T04:48:10.000Z"
"USDC","Uniswap (V2)","USDC/USDT","2319664.68805216","2021-06-14T04:48:11.000Z"
"USDC","Binance.US","USDC/USD","2212465.33093381","2021-06-14T05:01:53.000Z"
"USDC","LocalTrade","USDC/USDT","1925729.49923799","2021-06-14T04:48:10.000Z"
"USDC","1inch Exchange","USDC/DAI","1770009.48820717","2021-06-14T05:03:24.000Z"
"USDC","Xtheta Global","USDC/USDT","1563015.18074785","2021-06-14T04:48:12.000Z"
"USDC","Curve Finance","USDC/BUSD","1158347.28897038","2021-06-14T05:03:14.000Z"
"USDC","1inch Exchange","USDC/SUSD","993389.56995762","2021-06-14T05:03:24.000Z"
"USDC","Dfyn Network","USDC/USDT","736553.32829124","2021-06-14T04:48:10.000Z"
"USDC","Bitstamp","USDC/USD","710763.91891000","2021-06-14T05:01:53.000Z"
"USDC","KuCoin","USDC/UST","705995.84154800","2021-06-14T05:04:53.000Z"
"USDC","Gate.io","USDC/USDT","566278.52282701","2021-06-14T04:49:53.000Z"
"USDC","ExMarkets","USDC/USDT","532342.96000000","2021-06-14T04:48:12.000Z"
"USDC","Liquid","USDC/USD","529226.12040400","2021-06-14T05:01:53.000Z"
"USDC","Omgfin","USDC/USDT","409198.70354765","2021-06-14T04:21:39.000Z"
"USDC","Coinsbit","USDC/USDT","400850.82025884","2021-06-14T04:48:11.000Z"
"USDC","0x Protocol","USDC/USDT","398992.23895536","2021-06-14T04:48:29.000Z"
"USDC","Bittrex","USDC/USD","391004.48349797","2021-06-14T05:01:53.000Z"
"USDC","OceanEx","USDC/USDT","376266.97000000","2021-06-14T04:48:10.000Z"
"USDC","Emirex","USDC/USDT","374617.90458600","2021-06-14T04:48:12.000Z"
"USDC","Bitrue","USDC/USDT","366272.32546509","2021-06-14T04:48:10.000Z"
"USDC","Curve Finance","USDC/TUSD","300073.89414484","2021-06-14T05:00:12.000Z"
"USDC","CoinEx","USDC/USDT","283840.94835381","2021-06-14T04:49:53.000Z"
"USDC","Exrates","USDC/USD","272003.44000000","2021-06-14T05:00:12.000Z"
"USDC","Bilaxy","USDC/USDT","263711.70000000","2021-06-14T04:48:07.000Z"
"USDC","Huobi Global","USDC/HUSD","251039.50511038","2021-06-14T05:04:54.000Z"
"USDC","Crypto.com Exchange","USDC/USDT","249321.44000000","2021-06-14T04:48:10.000Z"
"USDC","Bittrex","USDC/USDT","248582.15715758","2021-06-14T04:49:53.000Z"
"USDC","Curve Finance","USDC/PAX","202685.54780048","2021-06-14T05:03:14.000Z"
"USDC","MXC.COM","USDC/USDT","198904.74000000","2021-06-14T05:03:12.000Z"
"USDC","Tokenlon","USDC/USDT","165274.16495200","2021-06-14T05:03:11.000Z"
"USDC","WhiteBIT","USDC/USDT","154368.75070000","2021-06-14T05:03:10.000Z"
"USDC","Bitfinex","USDC/USD","122045.95337880","2021-06-14T05:01:53.000Z"
"USDC","Loopring Exchange","USDC/USDT","111982.80343931","2021-06-14T05:03:12.000Z"
"USDC","MXC.COM","USDC/UST","102687.90000000","2021-06-14T05:03:12.000Z"
"USDC","OpenOcean","USDC/USDT","101133.20000000","2021-06-12T18:51:09.000Z"
"USDC","VinDAX","USDC/USDT","83798.57287117","2021-06-14T05:03:11.000Z"
"USDC","BakerySwap","USDC/BUSD","63398.86458169","2021-06-14T05:03:14.000Z"
"USDC","Folgory","USDC/USDT","54690.47324500","2021-06-14T05:03:11.000Z"
"USDC","WazirX","USDC/USDT","52419.91000000","2021-06-14T05:03:10.000Z"
"USDC","Azbit","USDC/USDT","50146.90000000","2021-06-14T05:03:11.000Z"
"USDC","Hoo","USDC/USDT","47943.12000000","2021-06-14T05:03:12.000Z"
"USDC","0x Protocol","USDC/FRAX","36000.00000000","2021-06-14T02:33:14.000Z"
"USDC","AAX","USDC/USDT","32912.82556334","2021-06-14T05:03:07.000Z"
"USDC","Hotbit","USDC/USDT","28235.19255840","2021-06-14T05:03:15.000Z"
"USDC","CEX.IO","USDC/USD","27225.65868500","2021-06-14T05:00:10.000Z"
"USDC","B2BX","USDC/USDT","25284.17915441","2021-06-14T05:03:11.000Z"
"USDC","CROSS exchange","USDC/USDT","22238.23428914","2021-06-14T05:03:10.000Z"
"USDC","ComethSwap","USDC/DAI","19671.22398917","2021-05-11T14:30:07.000Z"
"USDC","EXMO","USDC/USDT","16822.12072575","2021-06-14T05:03:10.000Z"
"USDC","OpenOcean","USDC/UST","16748.98874974","2021-05-21T13:36:09.000Z"
"USDC","ProBit Exchange","USDC/USDT","16536.46371674","2021-06-14T05:03:12.000Z"
"USDC","Tokenlon","USDC/DAI","15499.00000000","2021-06-14T05:03:11.000Z"
"USDC","CoinDCX","USDC/USDT","14647.71417283","2021-06-14T05:03:12.000Z"
"USDC","BtcTurk | Pro","USDC/USDT","13781.37000000","2021-06-14T05:04:53.000Z"
"USDC","EXMO","USDC/USD","11754.65834820","2021-06-14T05:00:11.000Z"
"USDC","Okcoin","USDC/USD","10241.89438944","2021-06-14T05:00:10.000Z"
"USDC","Waves Exchange","USDC/USDT","9948.73440600","2021-06-14T05:03:12.000Z"
"USDC","Zipmex","USDC/USD","7501.40914879","2021-06-14T05:00:10.000Z"
"USDC","OpenOcean","USDC/DAI","7091.31462966","2021-06-08T18:18:12.000Z"
"USDC","1inch Exchange","USDC/TUSD","6080.16252594","2021-06-14T05:00:24.000Z"
"USDC","BiKi","USDC/USDT","6025.93600000","2021-06-14T05:03:10.000Z"
"USDC","ComethSwap","USDC/USDT","5442.65418053","2021-05-17T05:30:11.000Z"
"USDC","Bitfinex","USDC/USDT","2869.92729561","2021-06-14T05:04:53.000Z"
"USDC","SwipeSwap","USDC/USDT","2840.68854304","2021-06-14T05:03:13.000Z"
"USDC","Tokenlon","USDC/TUSD","2149.24875900","2021-06-01T02:09:12.000Z"
"USDC","OpenOcean","USDC/BUSD","2080.51388286","2021-06-14T05:03:12.000Z"
"USDC","Waves Exchange","USDC/USDN","1046.97619100","2021-06-14T05:03:12.000Z"
"USDC","CrossTower","USDC/USD","722.73919794","2021-06-14T05:00:12.000Z"
"USDC","CoinZoom","USDC/USD","664.69646965","2021-06-14T05:00:10.000Z"
"USDC","Dfyn Network","USDC/DAI","331.07018332","2021-05-21T22:39:07.000Z"
"USDC","ViteX","USDC/USDT","234.69501247","2021-06-14T05:03:11.000Z"
"USDC","SpiritSwap","USDC/FRAX","209.96653815","2021-06-14T05:03:10.000Z"
"USDC","CEX.IO","USDC/USDT","191.72620900","2021-06-14T05:03:10.000Z"
"USDC","Tokenize Xchange","USDC/USD","35.06291633","2021-06-14T05:00:10.000Z"
"USDC","Dove Wallet","USDC/TUSD","33.88667405","2021-06-14T05:00:08.000Z"
"USDC","Dove Wallet","USDC/USDT","28.15964837","2021-06-14T05:03:11.000Z"
"USDC","Mooniswap","USDC/DAI","23.69471100","2021-06-14T04:24:10.000Z"
"USDC","DeversiFi","USDC/USDT","11.17367214","2021-06-14T05:03:10.000Z"
"USDC","BitBay","USDC/USD","5.59951680","2021-06-14T05:00:11.000Z"
"USDC","Sushiswap","USDC/USDT","0.99797998","2021-06-04T15:54:11.000Z"
"USDC","Dove Wallet","USDC/PAX","0.75719229","2021-06-14T05:03:11.000Z"
"USDC","VELIC","USDC/USDT","0.00000000","2021-06-14T05:03:11.000Z"
"USDC","BitRabbit","USDC/USDT","0.00000000","2021-06-14T05:03:12.000Z"
"USDC","Independent Reserve","USDC/USD","0.00000000","2021-06-14T05:00:16.000Z"
"USDC","ATOMARS","USDC/USDT","0.00000000","2021-06-14T05:03:11.000Z"
"USDC","Switcheo Network","USDC/DAI","0.00000000","2021-06-14T05:03:10.000Z"
"USDC","CoinZoom","USDC/USDT","0.00000000","2021-06-14T05:03:10.000Z"
"USDC","Koinbazar","USDC/USDT","0.00000000","2021-06-14T05:03:11.000Z"
"USDC","Uniswap (V3)","USDC/USDT","0.00000000","2021-06-14T05:03:07.000Z"
"USDC","PlasmaSwap","USDC/USDT","0.00000000","2021-06-14T05:03:11.000Z"
"USDK","Okcoin","USDK/USD","53.51335134","2021-06-14T05:00:10.000Z"
"USDK","Bitfinex","USDK/USD","12.99699800","2021-06-14T05:01:53.000Z"
"USDN","KuCoin","USDN/USDT","11493086.14194790","2021-06-14T04:49:53.000Z"
"USDN","Curve Finance","USDN/USDT","1147217.63531295","2021-06-14T04:48:10.000Z"
"USDN","MXC.COM","USDN/USDT","463188.60000000","2021-06-14T04:48:15.000Z"
"USDN","Curve Finance","USDN/USDC","378411.92875788","2021-06-14T05:03:14.000Z"
"USDN","Curve Finance","USDN/DAI","147769.53922145","2021-06-14T05:03:14.000Z"
"USDN","Uniswap (V2)","USDN/USDT","6514.62615230","2021-06-08T13:48:07.000Z"
"USDN","Bittrex","USDN/USDT","2149.84686934","2021-06-14T05:04:53.000Z"
"USDN","Tidex","USDN/USDT","1363.50960169","2021-06-14T05:03:14.000Z"
"USDN","Hotbit","USDN/USDT","308.69737879","2021-06-14T05:03:15.000Z"
"USDT","MDEX(BSC)","USDT/BUSD","298967797.37459266","2021-06-14T04:48:10.000Z"
"USDT","Bitfront","USDT/USD","117180711.94121851","2021-06-14T05:00:09.000Z"
"USDT","Binance.US","USDT/USD","117177486.43152739","2021-06-14T05:00:53.000Z"
"USDT","Kraken","USDT/USD","98064198.76748782","2021-06-14T05:01:54.000Z"
"USDT","IndoEx","USDT/USD","90636655.07132007","2021-06-14T05:00:10.000Z"
"USDT","MDEX(BSC)","USDT/USDC","88977045.31471097","2021-06-14T04:48:10.000Z"
"USDT","Bitfinex","USDT/USD","50904987.54020813","2021-06-14T05:01:53.000Z"
"USDT","DODO","USDT/USDC","28478993.97010809","2021-06-14T04:48:11.000Z"
"USDT","FTX","USDT/USD","27643045.84742526","2021-06-14T05:00:53.000Z"
"USDT","Huobi Global","USDT/HUSD","24220267.43577037","2021-06-14T04:49:53.000Z"
"USDT","Coinbase Exchange","USDT/USD","18978086.46000000","2021-06-14T05:00:23.000Z"
"USDT","Binance","USDT/DAI","14436525.70000000","2021-06-14T04:49:54.000Z"
"USDT","KuCoin","USDT/UST","14406324.24738469","2021-06-14T04:49:53.000Z"
"USDT","KLAYswap","USDT/DAI","10427588.17834957","2021-06-11T01:39:07.000Z"
"USDT","OKEx","USDT/USDK","6999095.10413952","2021-06-14T04:49:54.000Z"
"USDT","Bittrex","USDT/USD","5884511.87512436","2021-06-14T05:01:53.000Z"
"USDT","Curve Finance","USDT/SUSD","4349640.58452568","2021-06-14T05:03:14.000Z"
"USDT","Okcoin","USDT/USD","3241457.23030000","2021-06-14T05:00:10.000Z"
"USDT","KuCoin","USDT/USDC","3083106.80066260","2021-06-14T04:49:53.000Z"
"USDT","DODO BSC","USDT/BUSD","2734785.76927511","2021-06-14T04:48:23.000Z"
"USDT","1inch Exchange","USDT/USDC","1843083.42808878","2021-06-14T04:48:28.000Z"
"USDT","Coinbase Exchange","USDT/USDC","1503611.21000000","2021-06-14T04:48:23.000Z"
"USDT","BKEX","USDT/DAI","1451682.15230000","2021-06-14T04:48:10.000Z"
"USDT","EXMO","USDT/USD","1193055.22622726","2021-06-14T05:00:11.000Z"
"USDT","CEX.IO","USDT/USD","776210.29326800","2021-06-14T05:00:10.000Z"
"USDT","Emirex","USDT/USD","692323.67736167","2021-06-14T05:00:09.000Z"
"USDT","1inch Exchange","USDT/SUSD","684137.33078700","2021-06-14T05:03:24.000Z"
"USDT","Bilaxy","USDT/DAI","656633.07000000","2021-06-14T04:48:07.000Z"
"USDT","BTSE","USDT/USD","535971.94961008","2021-06-14T05:00:44.000Z"
"USDT","KuCoin","USDT/TUSD","500187.87951049","2021-06-14T05:01:53.000Z"
"USDT","KuCoin","USDT/DAI","479178.29012254","2021-06-14T04:49:53.000Z"
"USDT","Curve Finance","USDT/BUSD","444777.31912936","2021-06-14T04:48:10.000Z"
"USDT","Poloniex","USDT/USDC","405553.85673554","2021-06-14T04:49:54.000Z"
"USDT","OceanEx","USDT/USD","303789.30000000","2021-06-14T05:00:11.000Z"
"USDT","CoinFLEX","USDT/USD","293103.13535107","2021-06-14T05:00:44.000Z"
"USDT","CoinFLEX","USDT/USD","292085.50375300","2021-06-14T05:00:12.000Z"
"USDT","Waves Exchange","USDT/USDN","270644.52759600","2021-06-14T04:48:10.000Z"
"USDT","FTX","USDT/USD","234453.95490902","2021-06-14T05:00:19.000Z"
"USDT","DODO BSC","USDT/USDC","211982.58516860","2021-06-14T05:03:24.000Z"
"USDT","CoinZoom","USDT/USD","192624.45532680","2021-06-14T05:00:10.000Z"
"USDT","HitBTC","USDT/PAX","189711.47966654","2021-06-14T05:03:12.000Z"
"USDT","B2BX","USDT/USD","173948.62099948","2021-06-14T05:00:09.000Z"
"USDT","WhiteBIT","USDT/USD","138055.99030000","2021-06-14T05:00:12.000Z"
"USDT","0x Protocol","USDT/USDC","136426.33146766","2021-06-14T05:03:19.000Z"
"USDT","Polyx","USDT/USD","122510.74332298","2021-06-14T05:00:11.000Z"
"USDT","BHEX (BlueHelix Exchange)","USDT/HUSD","97304.30196205","2021-06-14T05:03:10.000Z"
"USDT","Virtuse Exchange","USDT/BUSD","82700.67009292","2021-04-21T13:09:07.000Z"
"USDT","Curve Finance","USDT/TUSD","69327.98289658","2021-06-14T05:00:12.000Z"
"USDT","0x Protocol","USDT/DAI","62833.77171058","2021-06-14T05:03:19.000Z"
"USDT","Bibox","USDT/USDC","62106.00000000","2021-06-14T05:03:11.000Z"
"USDT","Emirex","USDT/DAI","61507.41891513","2021-06-14T05:03:15.000Z"
"USDT","Blockchain.com","USDT/USD","52517.54642952","2021-06-14T05:00:11.000Z"
"USDT","MXC.COM","USDT/UST","48011.82000000","2021-06-14T05:03:12.000Z"
"USDT","FTX US","USDT/USD","45909.42164451","2021-06-14T05:00:08.000Z"
"USDT","BTSE","USDT/USD","40668.13255302","2021-06-14T05:00:10.000Z"
"USDT","JulSwap","USDT/BUSD","38569.49116025","2021-06-14T05:03:07.000Z"
"USDT","Changelly PRO","USDT/USDC","34103.89768288","2021-06-14T05:03:10.000Z"
"USDT","HitBTC","USDT/USDC","34103.89768288","2021-06-14T05:03:12.000Z"
"USDT","Folgory","USDT/DAI","33440.54664200","2021-06-14T05:03:11.000Z"
"USDT","1inch Exchange","USDT/FEI","29832.27989819","2021-06-14T05:06:21.000Z"
"USDT","Tidex","USDT/USD","27279.50505051","2021-06-14T05:00:12.000Z"
"USDT","KuCoin","USDT/PAX","25960.10203580","2021-06-14T05:04:53.000Z"
"USDT","Honeyswap","USDT/USDC","16009.58618097","2021-06-14T05:03:10.000Z"
"USDT","Kuna","USDT/USD","15604.07900000","2021-06-14T05:00:10.000Z"
"USDT","HitBTC","USDT/DAI","15349.61636513","2021-06-14T05:03:12.000Z"
"USDT","Changelly PRO","USDT/DAI","15349.61636513","2021-06-14T05:03:10.000Z"
"USDT","BakerySwap","USDT/BUSD","11617.16185453","2021-06-14T05:03:14.000Z"
"USDT","OpenOcean","USDT/UST","10000.00000000","2021-06-01T08:06:12.000Z"
"USDT","Zipmex","USDT/USD","7506.62214488","2021-06-14T05:00:10.000Z"
"USDT","OpenOcean","USDT/BUSD","7183.89449000","2021-06-14T05:03:12.000Z"
"USDT","HitBTC","USDT/TUSD","6329.58504227","2021-06-14T05:00:12.000Z"
"USDT","Changelly PRO","USDT/TUSD","6329.58504227","2021-06-14T05:00:09.000Z"
"USDT","0x Protocol","USDT/TUSD","5222.33028300","2021-06-13T21:51:12.000Z"
"USDT","Coinsuper","USDT/USD","4658.68320000","2021-06-14T05:00:12.000Z"
"USDT","EQUOS","USDT/USDC","3052.12800000","2021-06-14T05:03:10.000Z"
"USDT","Curve Finance","USDT/PAX","2567.01584604","2021-06-12T16:27:10.000Z"
"USDT","OpenOcean","USDT/USDC","2485.61850716","2021-06-14T05:03:12.000Z"
"USDT","Independent Reserve","USDT/USD","2130.53065000","2021-06-14T05:00:16.000Z"
"USDT","50x","USDT/TUSD","758.77454538","2021-06-14T05:00:12.000Z"
"USDT","NiceHash","USDT/USDC","596.34307062","2021-06-14T05:03:11.000Z"
"USDT","Kuna","USDT/USDC","460.51100000","2021-06-14T05:03:07.000Z"
"USDT","OpenOcean","USDT/DAI","429.70044902","2021-06-14T05:03:12.000Z"
"USDT","0x Protocol","USDT/PAX","358.78700800","2021-06-14T05:03:19.000Z"
"USDT","SwipeSwap","USDT/BUSD","187.76942875","2021-06-14T05:03:13.000Z"
"USDT","CoinDCX","USDT/DAI","174.40571729","2021-06-14T05:03:12.000Z"
"USDT","BITEXBOOK","USDT/USD","89.86923867","2021-06-14T05:00:11.000Z"
"USDT","Dove Wallet","USDT/USDC","27.10986844","2021-06-14T05:03:11.000Z"
"USDT","50x","USDT/DAI","9.96986124","2021-06-14T05:03:15.000Z"
"USDT","Tokenize Xchange","USDT/USD","6.76420235","2021-06-14T05:00:10.000Z"
"USDT","Dove Wallet","USDT/TUSD","6.20379603","2021-06-14T05:00:08.000Z"
"USDT","Nash","USDT/USDC","6.00000000","2021-01-25T07:42:07.000Z"
"USDT","Mooniswap","USDT/DAI","2.63266700","2021-06-05T11:21:07.000Z"
"USDT","Mooniswap","USDT/USDC","0.65572200","2021-06-05T11:21:07.000Z"
"USDT","Dove Wallet","USDT/PAX","0.09031365","2021-06-14T05:03:11.000Z"
"USDT","EMX","USDT/USD","0.00000000","2021-06-07T05:57:44.000Z"
"USDT","Beaxy","USDT/USDC","0.00000000","2021-06-14T05:03:10.000Z"
"USDT","Coindeal","USDT/USD","0.00000000","2021-02-11T10:30:17.000Z"
"USDT","Switcheo Network","USDT/DAI","0.00000000","2021-06-14T05:03:10.000Z"
"USDT","Huobi Global","USDT/USD","0.00000000","2020-12-09T03:45:45.000Z"
"USDT","Huobi Indonesia","USDT/HUSD","0.00000000","2021-06-14T05:03:11.000Z"
"USDT","SwipeSwap","USDT/USDC","0.00000000","2021-06-14T05:03:13.000Z"
"UST","1inch Exchange","UST/USDT","4779509.65424578","2021-06-14T04:48:28.000Z"
"UST","MXC.COM","UST/USDT","294080.30000000","2021-06-14T04:48:15.000Z"
"UST","OpenOcean","UST/BUSD","234429.02984610","2021-06-14T05:03:12.000Z"
"UST","Uniswap (V2)","UST/USDT","190505.96855372","2021-06-14T05:03:11.000Z"
"UST","Gate.io","UST/USDT","70327.63680317","2021-06-14T05:04:53.000Z"
"UST","Bittrex","UST/USDT","46744.29189389","2021-06-14T05:04:53.000Z"
"UST","DODO BSC","UST/USDT","15819.21680991","2021-06-14T05:03:24.000Z"
"UST","DODO BSC","UST/BUSD","13312.12435391","2021-06-14T03:57:22.000Z"
"UST","OpenOcean","UST/USDT","4006.03595400","2021-06-02T15:09:11.000Z"
"UST","OpenOcean","UST/USDC","2397.60000000","2021-05-24T15:27:08.000Z"
